-34.01	-618.783
-34.32	-629.85
-34.38	-601.85
-34.37	-546.8
-33.62	-473.35
-32.64	-387.567
-31.74	-314.717
-30.77	-259.3
-29.78	-205.983
-28.63	-152.817
-27.17	-107.417
-24.92	-54.3167
-22.53	-27.6167
-19.94	-3.6
-18.21	6.33333
-14.13	18.4833
-11.7	28.2167
-11.28	36.4667
-10.82	38
-5.34	59.4333
-2.37	67.4333
-0.43	76.9833
0.07	79.4167
0.53	71.95
3.1	82.65
5.38	99.2167
9.25	118.5
13.27	151.533
16.5	185.55
19.2	216.317
22.63	263.533
28.96	414.183
31.23	481.85
33.23	555.117
33.57	563.517
35.94	640.167
37.87	686.05
38.23	696.083
38.54	690.3
38.44	637.3
38.36	618.017
38.25	603.583
38.13	588.417
38	569.767
37.86	553.3
37.7	537.533
37.55	520.867
37.41	508.667
37.27	496.817
37.15	482.883
37.05	472.433
36.88	455.083
36.65	436.467
36.48	425.083
36.33	411.617
36.14	397.017
36	387.017
35.85	374.217
35.67	358.883
35.45	345.433
35.23	329.15
35.07	317.967
34.84	305.1
34.61	291.317
34.45	281.017
34.25	269.017
34.03	255.95
33.8	241.933
33.54	229.8
33.32	218.117
33.1	208.667
32.84	197.483
32.66	188.15
32.44	181.417
32.2	170.117
32.01	163.267
31.78	156.633
31.54	146.433
31.34	138.683
30.99	128.617
30.67	122.467
30.49	116.1
30.22	111.1
30.03	104.783
29.79	100.567
29.53	92.2167
29.29	88.5667
29	80.9667
28.69	78.15
28.45	70.8167
28.14	68.5
27.87	62.5833
27.58	58.9167
27.33	56.2667
27.03	50.25
26.76	49.9333
26.5	44.3167
26.19	41.4667
25.94	40.4167
25.67	35.6333
25.33	34.15
25.13	30.8
24.84	29.3
24.59	27.6167
24.3	24.2667
24	24.0833
20.91	3.38333
18.89	-5.38333
15.34	-23.4167
11.61	-31.3667
8.27	-42.8
3.83	-57.2833
3.29	-54.5167
3.02	-60.9333
2.66	-63.2333
2.18	-60.05
1.74	-63.9833
1.35	-70.4167
0.97	-67.9833
0.54	-65.4
0.12	-75.75
-0.27	-72.7833
-0.67	-70.0333
-1.1	-79.2667
-4.27	-92.6333
-8.27	-115.683
-12.39	-138.65
-15.14	-158.8
-17.46	-182.867
-20.23	-213.05
-27.47	-346.167
-30.85	-441.767
-33.17	-514.15
-35.27	-587.65
-37.26	-641.983
-37.57	-657.167
-37.91	-661.933
-38.24	-664.15
-38.51	-674.15
-38.55	-638.817
-38.38	-562.35
-37.2	-437.4
-36.03	-344.283
-34.59	-259.267
-33.05	-182.267
-31.51	-112.567
